text,category
tu pago de $115.000 en Falabella fue confirmado,transaction
package #44524 is out for delivery. signature required,delivery_logistics
gana puntos canjeables por $38.000. solo hoy! ingresa tu numero,spam_advertising
promo especial: lleva 3 y paga 2 en perfumes,promotion_offer
wrong password entered 5 times. account temporarily locked,security_alert
para cancelar tu cita dermatologica del viernes responde CANCELAR,appointment_reminder
50% de descuento en calzado solo por hoy en Netflix,promotion_offer
regalo de $4555 en puntos por tu compra en Paris,promotion_offer
tu envio #99091 de Uber fue confirmado y esta en preparacion,delivery_logistics
factura mensual generada por $9594. fecha limite de pago: 4/8,billing_reminder
we updated your ticket #4924 with new information. check your email,customer_service
your Target purchase has left the warehouse,delivery_logistics
tu codigo otp es 390743. no lo compartas con nadie,otp_verification
your order reached the New York distribution center,delivery_logistics
shipment #98063 is now in transit from Chicago,delivery_logistics
el repartidor esta a 6 paradas de tu direccion. prepara tu entrega,delivery_logistics
gana puntos canjeables por $45.000. solo hoy! ingresa tu numero,spam_advertising
earn $2656 from home. no experience needed. sign up now!,spam_advertising
pago de $118.000 a Falabella completado,transaction
thank you for contacting us. your ticket #8515 is being processed,customer_service
recordatorio de pago: $927 con vencimiento el 12/2,billing_reminder
te regalamos $7817 en creditos. canjealos antes de que expiren hoy,spam_advertising
pay your bill today and avoid penalties,billing_reminder
aviso: tu hora medica fue confirmada para el 14/5,appointment_reminder
contrasena incorrecta ingresada 5 veces. cuenta bloqueada temporalmente,security_alert
detectamos un acceso desde Mexico. si no fuiste tu bloquea tu cuenta,security_alert
tu envio #48506 de Ripley fue confirmado y esta en preparacion,delivery_logistics
codigo temporal 769975 para completar tu registro,otp_verification
aviso: tu hora de control fue confirmada para el 10/11,appointment_reminder
tu solicitud de baja fue recibida. procesaremos en 5 dias habiles,customer_service
tu queja fue registrada bajo el numero #8254. te responderemos pronto,customer_service
no olvides tu cita con el medico el miercoles a las 11:00am,appointment_reminder
regalo de $1341 en puntos por tu compra en Rappi,promotion_offer
package #32296 was shipped from Houston. arrives in 2 business days,delivery_logistics
your access token is 391668. expires in 3 minutes,otp_verification
regalo de $7891 en puntos por tu compra en Uber,promotion_offer
eres el ganador seleccionado de $478.000! reclama tu premio antes de manana,spam_advertising
delivery attempt failed for order #86609. reschedule in our app,delivery_logistics
aviso de despacho: paquete #75390 en camino desde Bogota,delivery_logistics
cita medica agendada para el 25/7 a las 8:00am en clinica central,appointment_reminder
tu suscripcion de $5205 se renueva en 4 dias,billing_reminder
notificacion: tu solicitud #1118 paso a estado en revision,customer_service
transfer of $2987 to account ending in 6559 completed,transaction
urgent: last spot to win $1718. call now 321-6764248,spam_advertising
your Netflix purchase has left the warehouse,delivery_logistics
your complaint #7099 has been escalated to level 2. we will keep you updated,customer_service
recordatorio: el debito automatico de $4543 se ejecutara el 14/7,billing_reminder
use 803055 to verify your identity in our app,otp_verification
paga tu factura hoy y evita penalidades. monto: $9431,billing_reminder
second notice: overdue invoice of $2173. avoid service interruption,billing_reminder
enter 493049 to confirm your access,otp_verification
package #28772 is out for delivery. signature required,delivery_logistics
autenticacion de dos factores: 581894 es tu codigo,otp_verification
639593 is your one-time password. keep it safe,otp_verification
aviso: tienes 1 facturas sin pagar. total adeudado: $5319,billing_reminder
te esperamos el jueves a las 2:30pm para tu control medico. trae resultados previos,appointment_reminder
pago de servicios por $4791 completado exitosamente,transaction
pagaste $157.000 en Shell,transaction
your follow-up appointment is tomorrow at 8:30am. please do not miss it,appointment_reminder
your refund of $2547 has been approved. it will be credited in 8 business days,customer_service
urgent: last spot to win $182. call now 313-1880075,spam_advertising
actividad sospechosa detectada en tu cuenta. accede y revisa tus movimientos,security_alert
alerta de seguridad: tu correo asociado fue cambiado. si no fuiste tu contactanos,security_alert
do not forget your doctor appointment on Thursday at 10:30am,appointment_reminder
tu codigo otp es 857537. no lo compartas con nadie,otp_verification
tu pedido llego al centro de distribucion de Valparaiso,delivery_logistics
your security code is 344907. expires in 10 minutes,otp_verification
tienes un cupon de 70% dcto valido hasta el 21/6,promotion_offer
acumula puntos dobles este fin de semana en Rappi,promotion_offer
promocion exclusiva: 15% de descuento en tu siguiente compra en Farmacia Cruz Verde,promotion_offer
actividad sospechosa detectada en tu cuenta. accede y revisa tus movimientos,security_alert
you are one of 9 winners selected. act now!,spam_advertising
actualizacion de tu caso #1149: en revision por equipo especializado,customer_service
autenticacion de dos factores: 492483 es tu codigo,otp_verification
tu codigo otp es 693419. no lo compartas con nadie,otp_verification
pagaste $53.000 en Farmacia Cruz Verde,transaction
your subscription of $1700 renews in 6 days,billing_reminder
alerta de seguridad: tu correo asociado fue cambiado. si no fuiste tu contactanos,security_alert
aviso de despacho: paquete #70786 en camino desde Buenos Aires,delivery_logistics
work from home earning $1893 per month. limited spots! join now,spam_advertising
para continuar ingresa el codigo 881886 en la aplicacion,otp_verification
tu queja fue registrada bajo el numero #1804. te responderemos pronto,customer_service
actualizacion de tu caso #9165: en revision por equipo especializado,customer_service
delivery attempt failed for order #60891. reschedule in our app,delivery_logistics
recordatorio de cita de control: lunes a las 2:30pm,appointment_reminder
weekend offer: 40% discount on books at Shell,promotion_offer
invest $216 today and earn $459 in 48 hours guaranteed,spam_advertising
confirmacion de cita medica: miercoles 10/8 a las 3:30pm,appointment_reminder
aviso: tienes 3 facturas sin pagar. total adeudado: $3072,billing_reminder
soporte tecnico: tu incidencia #4707 esta siendo atendida,customer_service
986827 is your one-time password. keep it safe,otp_verification
segundo aviso: factura vencida de $2354. evita el corte del servicio,billing_reminder
para recuperar tu contrasena usa el codigo 952547,otp_verification
detectamos un acceso desde Londres. si no fuiste tu bloquea tu cuenta,security_alert
felicitaciones! ganaste un premio de $264.000. llama ahora al 390-9232235,spam_advertising
alerta de seguridad: tu correo asociado fue cambiado. si no fuiste tu contactanos,security_alert
factura mensual generada por $4940. fecha limite de pago: 5/12,billing_reminder
confirmacion: pago de $9166 realizado con exito en Falabella,transaction
your bill of $2923 is due on 7/8. pay now to avoid penalties,billing_reminder
payment of $1341 to Walgreens confirmed,transaction
suspicious activity detected on your account. please review your recent activity,security_alert
alert! you have a pending bonus of $899. activate it within 24h,spam_advertising
thank you for contacting us. your ticket #4259 is being processed,customer_service
tu pago de $259.000 en Rappi fue confirmado,transaction
promocion exclusiva: 70% de descuento en tu siguiente compra en Falabella,promotion_offer
deuda pendiente de $7873. paga antes del 16 para evitar intereses,billing_reminder
monthly subscription of $472 charged to card 2070,transaction
an agent will contact you within the next 16 minutes,customer_service
tu servicio sera suspendido en 3 dias por falta de pago. regulariza ya,billing_reminder
someone logged into your account from Brazil. do you recognize this?,security_alert
transfer of $2429 to account ending in 1444 completed,transaction
your order #44226 is on its way. arrives today between 8:30am and 8:30am,delivery_logistics
use 204180 to verify your identity in our app,otp_verification
your order reached the Los Angeles distribution center,delivery_logistics
felicitaciones! ganaste un premio de $241.000. llama ahora al 358-9601059,spam_advertising
no habia nadie en casa. reprogramamos la entrega de #91620 para manana,delivery_logistics
paga tu servicio antes del 17 para evitar la suspension,billing_reminder
no habia nadie en casa. reprogramamos la entrega de #65112 para manana,delivery_logistics
tu pago de $396.000 en Amazon fue confirmado,transaction
tienes una consulta medica programada para manana. presentate en recepcion a las 10:30am,appointment_reminder
entrega exitosa del pedido #51910. recibiste tu paquete?,delivery_logistics
tu contrato fue renovado exitosamente hasta 6/2025,customer_service
acumula puntos dobles este fin de semana en Rappi,promotion_offer
confirmamos tu cita medica para el 21/10 a las 5:00pm,appointment_reminder
debito automatico de $435.000 procesado en tu cuenta,transaction
you received a transfer of $2549 to your account,transaction
aviso: tienes 1 facturas sin pagar. total adeudado: $6737,billing_reminder
alert: sign in from Canada at 20h. not you? change password,security_alert
order #62873 delayed due to weather. new estimate: tomorrow,delivery_logistics
buy 2 get 1 free on perfumes at Best Buy,promotion_offer
secret method to earn $2142 without leaving home. see how,spam_advertising
